TRADEDATE,GAZP,ROSN,NVTK,LKOH,GMKN,SBER,PLZL,NLMK,SNGS,TATN,YNDX,ALRS,POLY,MGNT
2021-09-07,327.73,547.3,1952.0,6280.0,24376.0,325.96,13330.0,236.2,33.575,480.1,5690.8,147.8,1458.0,5337.0
2021-09-08,327.6,555.9,1924.0,6341.5,24260.0,331.7,13283.0,236.26,33.62,483.3,5712.6,148.2,1452.2,5452.5
2021-09-09,324.57,541.9,1891.0,6269.5,23980.0,326.01,13295.5,226.42,33.03,479.1,5735.0,145.59,1405.8,5323.0
2021-09-10,326.43,543.3,1913.0,6300.0,24508.0,326.25,13162.0,231.24,33.075,480.0,5868.4,149.17,1394.0,5318.5
2021-09-13,332.75,559.4,1993.0,6420.5,24492.0,327.41,12988.0,234.74,33.425,491.4,5939.2,150.3,1392.7,5434.5
2021-09-14,338.98,557.25,1957.2,6570.0,24044.0,326.48,12905.0,229.56,33.03,500.1,5973.0,149.56,1380.5,5378.0
2021-09-15,343.34,568.1,1924.8,6724.5,23978.0,333.51,12630.5,230.3,33.3,510.0,5892.0,147.65,1357.0,5501.5
2021-09-16,338.5,576.45,1900.6,6664.0,23484.0,326.99,12425.0,226.62,33.225,508.7,5872.0,146.36,1326.9,5714.5
2021-09-17,334.5,567.1,1850.0,6600.5,23256.0,329.56,12545.5,221.1,32.88,502.0,5828.4,143.8,1331.2,5727.5
2021-09-20,325.7,552.5,1840.0,6551.0,22510.0,326.92,12880.0,212.36,32.35,487.5,5785.0,140.13,1356.3,5630.5
2021-09-21,335.3,564.5,1837.0,6605.0,22662.0,323.25,12760.5,214.0,32.49,493.3,5771.8,138.55,1331.0,5623.5
2021-09-22,340.59,586.0,1913.6,6702.0,23150.0,327.8,12735.5,220.82,32.835,505.2,5755.0,141.47,1336.8,5655.5
2021-09-23,343.47,598.25,1869.0,6801.0,23096.0,327.02,12582.5,224.12,32.895,507.3,5885.0,140.72,1307.9,5941.0
2021-09-24,344.29,614.0,1884.6,6825.0,22856.0,325.44,12340.5,224.5,32.995,503.7,5850.4,139.74,1294.9,5944.5
2021-09-27,355.19,627.85,1867.0,6986.0,22712.0,331.68,12080.0,223.14,33.535,531.5,5949.2,140.58,1279.9,5954.5
2021-09-28,354.07,617.85,1854.2,6968.0,22324.0,329.3,11882.0,218.4,34.25,524.7,5788.0,136.67,1233.7,5906.5
2021-09-29,360.88,618.9,1861.0,6992.0,22218.0,328.43,11694.5,218.52,35.465,526.9,5762.4,134.5,1211.0,6027.5
2021-09-30,360.8,614.35,1921.0,6903.5,21830.0,340.99,12048.0,216.62,36.74,527.3,5804.6,133.45,1247.2,6060.0
2021-10-01,363.25,618.45,1931.8,6987.5,22122.0,338.48,11820.5,212.5,36.355,532.1,5766.4,138.01,1218.1,6014.0
2021-10-04,376.06,631.7,1953.0,7134.5,21636.0,345.85,11932.0,205.26,36.375,539.9,5504.0,135.65,1226.9,5985.5
2021-10-05,389.82,655.25,1991.6,7346.5,21818.0,363.2,12124.0,207.72,37.22,577.8,5594.2,135.8,1236.1,6245.0
2021-10-06,381.3,646.0,1930.4,7096.0,21524.0,364.28,12159.5,210.9,36.84,564.6,5694.2,131.99,1239.3,6240.5
2021-10-07,370.7,647.95,1915.8,7165.0,22272.0,368.93,12360.0,217.5,36.5,569.3,5705.2,133.8,1253.2,6339.5
2021-10-08,366.17,631.0,1906.4,7220.0,22766.0,373.01,12381.0,221.9,36.43,571.0,5701.6,138.48,1256.0,6300.0
2021-10-11,369.81,641.55,1905.0,7264.0,22644.0,387.6,12219.0,221.64,36.74,565.0,5622.2,142.35,1234.0,6350.0
2021-10-12,364.1,638.65,1897.6,7306.0,22528.0,377.79,12711.0,219.04,36.72,574.4,5549.0,143.62,1260.9,6475.5
2021-10-13,362.77,632.85,1907.0,7252.0,22718.0,378.8,13244.0,214.56,36.85,567.9,5553.8,139.6,1314.5,6401.0
2021-10-14,367.0,640.45,1898.2,7215.0,22928.0,376.09,13688.0,215.7,37.04,564.2,5518.0,138.2,1326.9,6358.0
2021-10-15,367.76,645.45,1905.6,7306.5,23108.0,371.82,13363.5,211.56,37.36,570.5,5427.2,137.95,1304.5,6270.5
2021-10-18,363.5,639.25,1897.0,7319.0,23120.0,364.6,13453.5,219.24,36.915,569.1,5488.8,128.58,1321.4,6270.0
2021-10-19,368.83,643.0,1892.2,7373.0,23672.0,373.18,13879.0,222.22,37.485,573.0,5480.0,132.76,1347.0,6361.0
2021-10-20,369.97,643.7,1893.6,7439.0,23530.0,370.16,13850.0,220.7,37.48,580.7,5420.2,131.4,1358.5,6307.5
2021-10-21,363.37,633.3,1856.0,7232.0,23210.0,364.6,14013.5,225.92,36.695,562.9,5390.0,130.99,1351.8,6158.0
2021-10-22,358.12,634.5,1836.6,7200.0,22864.0,364.37,14261.0,225.48,36.18,562.5,5325.8,127.6,1371.0,6315.5
2021-10-25,364.84,655.05,1856.4,7441.5,23024.0,369.99,14070.0,228.84,36.455,570.2,5383.0,128.2,1367.7,6465.0
2021-10-26,364.82,650.8,1829.6,7440.5,22688.0,372.16,13662.0,231.1,36.165,562.2,5309.6,130.78,1313.4,6570.5
2021-10-27,362.17,638.4,1806.8,7323.5,22250.0,371.36,14149.5,228.82,36.225,546.0,5573.8,129.82,1333.9,6668.0
2021-10-28,353.21,641.25,1801.0,7288.5,22362.0,365.36,14090.0,225.68,34.725,548.7,5823.0,129.54,1353.9,6635.0
2021-10-29,350.18,636.1,1804.8,7272.5,22170.0,356.14,13985.5,223.6,34.015,540.0,5879.2,125.21,1317.0,6472.0
2021-11-01,359.1,641.9,1844.0,7293.0,22396.0,370.96,14150.0,227.68,34.31,552.4,5890.0,130.43,1332.0,6536.0
2021-11-02,352.48,630.2,1806.0,7214.0,22134.0,370.7,14090.5,225.0,33.85,545.2,5942.4,132.0,1316.9,6656.0
2021-11-03,353.02,619.75,1796.6,7175.0,22038.0,370.13,14066.5,224.7,33.62,538.2,6027.0,130.59,1316.6,6712.0
2021-11-05,350.6,626.25,1781.8,7199.0,21664.0,360.21,14498.5,221.62,33.53,543.0,6120.0,128.4,1324.9,6793.5
2021-11-08,351.47,631.7,1788.8,7208.5,21872.0,358.39,14858.0,223.22,34.38,553.4,6161.0,132.4,1349.3,6859.5
2021-11-09,349.46,636.4,1777.2,7188.0,22188.0,357.44,14800.0,227.1,33.9,545.0,5990.4,130.68,1351.0,6729.5
2021-11-10,345.8,629.8,1756.2,7137.5,21694.0,348.65,15117.0,221.76,33.78,542.3,5857.8,131.09,1386.9,6594.0
2021-11-11,347.44,634.5,1790.0,7094.5,22050.0,356.24,15785.0,224.7,40.255,546.1,5966.6,134.03,1440.7,6779.0
2021-11-12,333.6,619.2,1780.2,6878.0,22100.0,347.59,15972.0,220.98,46.87,535.1,5970.2,131.29,1454.8,6568.5
2021-11-15,340.3,621.55,1785.0,6918.5,22358.0,344.39,15750.0,221.28,43.55,533.2,5928.4,130.89,1454.0,6499.5
2021-11-16,336.79,621.35,1771.8,6946.5,22626.0,337.91,15776.5,222.5,45.22,536.0,5936.4,132.25,1462.1,6551.0
2021-11-17,349.98,619.5,1759.8,6884.5,22532.0,339.89,15780.0,223.3,44.185,529.6,5931.6,132.25,1469.8,6405.0
2021-11-18,345.56,614.1,1714.8,6840.0,22292.0,336.93,15804.5,224.68,41.305,519.9,5993.8,134.5,1442.1,5945.5
2021-11-19,337.62,590.5,1624.0,6709.0,22144.0,327.56,15798.5,222.56,41.25,500.3,5968.8,130.43,1441.6,6014.0
2021-11-22,319.2,581.0,1575.8,6575.5,21850.0,309.15,14904.0,219.2,39.745,489.0,5450.0,124.78,1404.5,5789.5
2021-11-23,341.77,601.95,1665.2,6829.5,22400.0,326.84,14751.0,222.8,39.79,497.5,5571.0,131.0,1374.8,5917.0
2021-11-24,338.3,597.3,1668.0,6814.5,22182.0,321.22,14280.5,222.68,41.065,498.4,5542.2,127.0,1340.6,5875.0
2021-11-25,337.55,590.9,1632.0,6661.5,22128.0,317.29,14372.0,223.3,40.37,489.6,5552.8,125.25,1356.8,6056.0
2021-11-26,326.0,555.15,1611.2,6374.0,21560.0,304.42,14194.5,217.34,38.235,461.3,5380.0,120.58,1371.7,5775.5
2021-11-29,339.2,573.25,1633.6,6616.0,21686.0,316.57,13977.0,220.1,38.595,470.6,5407.0,124.99,1332.8,5898.5
2021-11-30,334.24,566.1,1627.6,6513.0,21538.0,315.0,14170.0,217.08,36.42,473.3,5359.4,128.44,1356.8,5733.0
2021-12-01,345.21,569.95,1678.8,6576.5,21952.0,324.4,13960.0,216.22,37.02,477.9,5330.8,128.83,1340.5,5768.0
2021-12-02,350.3,582.0,1721.8,6732.0,22110.0,326.8,13776.0,218.34,39.11,503.6,5255.0,130.13,1331.9,5789.0
2021-12-03,345.99,576.55,1715.0,6639.5,21826.0,320.66,13975.5,219.4,38.33,495.9,5100.6,127.73,1331.0,5715.5
2021-12-06,338.94,575.55,1662.2,6650.0,21886.0,307.5,13738.0,206.9,38.81,492.1,5068.0,125.44,1311.4,5650.0
2021-12-07,344.96,589.55,1717.8,6720.5,21920.0,309.79,13719.0,208.36,39.47,501.1,4992.0,127.94,1300.5,5841.5
2021-12-08,340.5,574.95,1684.2,6574.5,21888.0,296.95,13555.0,207.8,38.625,496.5,4932.2,126.15,1282.6,5765.0
2021-12-09,336.6,578.35,1689.0,6619.0,22006.0,300.4,13150.5,211.18,38.97,493.9,4853.6,126.87,1282.9,5908.0
2021-12-10,332.0,572.1,1676.6,6619.5,21888.0,297.44,12943.0,212.2,38.34,484.5,4664.0,122.62,1281.5,5822.5
2021-12-13,307.26,539.15,1590.6,6376.0,20850.0,280.64,12618.0,204.1,36.6,455.6,4560.0,114.3,1258.7,5637.0
2021-12-14,319.35,550.85,1609.6,6592.0,20958.0,284.9,12393.5,199.8,36.77,464.8,4586.4,118.04,1241.0,5670.0
2021-12-15,324.09,561.1,1637.8,6595.0,21296.0,286.65,12545.5,202.78,40.6,479.3,4511.6,118.35,1234.6,5700.0
2021-12-16,328.39,573.0,1653.0,6729.0,21310.0,295.89,12850.0,209.5,39.7,483.1,4609.6,116.62,1260.1,5752.0
2021-12-17,327.3,573.2,1666.2,6670.0,21738.0,294.9,13482.5,210.7,39.275,487.6,4630.2,114.77,1285.2,5674.5
2021-12-20,325.9,567.55,1683.6,6328.5,21644.0,288.4,13232.0,214.8,38.66,481.4,4474.8,114.02,1268.7,5533.5
2021-12-21,339.88,575.0,1683.2,6348.5,21662.0,291.7,13004.5,212.3,38.955,484.2,4578.8,113.54,1252.9,5521.5
2021-12-22,345.55,579.7,1710.2,6349.5,21834.0,294.0,13026.0,210.84,38.94,489.0,4488.4,113.48,1263.3,5551.0
2021-12-23,339.81,579.1,1655.8,6304.5,21872.0,292.8,12925.5,211.18,38.75,483.9,4410.6,113.7,1268.1,5538.5
2021-12-24,338.79,572.05,1652.6,6313.5,21824.0,293.89,13010.0,212.4,38.41,482.0,4424.8,115.3,1268.6,5592.5
2021-12-27,343.97,582.0,1697.6,6397.5,22528.0,295.68,13046.0,214.6,38.545,490.4,4467.8,116.55,1260.0,5665.5
2021-12-28,343.23,596.2,1700.0,6478.0,22642.0,295.0,12960.5,215.76,39.265,496.4,4482.0,119.98,1259.9,5658.0
2021-12-29,340.33,592.0,1716.8,6516.0,22628.0,293.51,12793.0,215.02,39.5,495.0,4418.8,121.25,1285.0,5446.0
2021-12-30,342.39,599.0,1719.4,6573.0,22900.0,293.49,13087.0,217.04,39.91,502.0,4569.4,122.34,1311.9,5444.0
2022-01-03,353.73,610.95,1774.4,6683.0,23378.0,305.47,12964.5,218.68,39.6,515.4,4515.2,123.27,1315.0,5509.5
2022-01-04,352.55,613.5,1788.6,6728.0,23314.0,304.24,12996.0,218.4,40.175,515.4,4479.8,123.82,1305.9,5565.0
2022-01-05,335.0,590.3,1707.8,6522.0,23010.0,287.01,12551.5,213.62,38.75,492.6,4275.0,117.71,1264.2,5399.0
2022-01-06,346.13,601.6,1749.0,6699.0,23280.0,293.92,12315.0,213.82,39.125,496.4,4226.6,119.33,1250.3,5535.0
2022-01-07,,,,,,,,,,,,,,
2022-01-10,344.0,602.0,1758.6,6775.0,23508.0,291.69,12251.5,212.32,39.29,499.8,4196.4,117.48,1227.0,5473.0
2022-01-11,343.74,613.6,1779.8,6816.0,23734.0,291.88,12381.0,217.28,40.315,508.2,4338.2,121.71,1239.8,5505.5
2022-01-12,347.43,627.7,1807.4,6960.0,24040.0,290.4,12386.0,220.58,40.83,511.2,4393.2,120.11,1253.6,5623.0
2022-01-13,337.6,603.3,1744.2,6665.0,22836.0,272.5,12233.0,219.02,38.435,496.3,4168.0,118.48,1246.0,5330.0
2022-01-14,335.76,605.5,1726.0,6659.0,22648.0,261.0,11929.0,214.0,38.39,498.1,3938.6,118.61,1223.6,5235.5
2022-01-17,327.81,592.55,1641.8,6516.0,21820.0,257.78,11607.0,211.5,38.01,495.7,4075.6,117.15,1204.4,5185.5
2022-01-18,301.11,544.8,1579.6,6250.0,20694.0,234.7,11439.0,205.7,36.58,474.0,3769.0,108.33,1173.9,4973.0
2022-01-19,318.36,566.9,1593.6,6494.0,22024.0,244.86,11949.5,210.22,36.39,490.7,3701.8,109.41,1265.8,5040.0
2022-01-20,310.42,561.7,1588.4,6430.0,22300.0,254.61,11930.0,209.76,36.2,478.8,3669.2,110.84,1285.6,4991.0
2022-01-21,311.6,564.8,1592.8,6420.0,22100.0,246.9,12310.0,206.88,35.595,474.2,3490.0,107.0,1261.3,5046.5
2022-01-24,294.59,546.9,1538.0,6293.0,21250.0,236.97,12274.0,196.44,34.595,459.2,3345.0,102.63,1236.3,4823.5
2022-01-25,302.96,548.4,1590.0,6543.0,21466.0,239.59,12109.0,198.34,35.0,479.4,3409.2,107.26,1263.0,4895.0
2022-01-26,299.6,532.75,1523.4,6525.5,21788.0,236.9,11900.0,202.02,34.24,468.0,3364.8,103.81,1222.9,4768.5
2022-01-27,325.25,563.2,1611.8,6811.5,22066.0,254.29,11797.5,208.56,35.375,484.9,3405.2,107.0,1152.8,4883.5
2022-01-28,329.58,566.5,1591.4,6775.0,22082.0,257.82,11809.5,210.72,35.735,503.6,3448.4,110.59,1102.1,4904.0
2022-01-31,334.8,576.95,1637.2,6878.0,21916.0,269.42,12230.0,213.34,36.53,499.7,3717.6,113.8,1108.7,5079.0
2022-02-01,330.95,574.15,1628.4,6976.0,21948.0,264.7,12211.5,215.3,35.945,491.7,3724.0,114.98,1119.5,5114.0
2022-02-02,331.7,575.7,1612.0,7040.0,21670.0,261.0,12320.0,219.78,35.81,491.5,3675.0,117.68,1116.9,5200.0
2022-02-03,323.75,569.0,1614.8,6865.5,21392.0,250.79,12210.0,216.18,35.65,487.9,3517.0,115.23,1095.2,5187.0
2022-02-04,324.6,572.0,1628.4,7010.0,21400.0,256.53,12118.5,216.76,36.1,490.8,3502.4,116.34,1080.0,5285.0
2022-02-07,321.25,569.8,1602.0,6988.0,21580.0,257.61,12076.0,220.54,36.015,492.0,3468.0,115.98,1084.0,5210.0
2022-02-08,331.7,570.05,1628.2,6957.5,22372.0,269.8,12050.0,226.76,36.68,499.1,3624.2,118.78,1103.0,5182.0
2022-02-09,335.08,579.0,1659.0,6973.5,22674.0,279.09,12216.5,232.5,36.54,506.5,3763.0,122.32,1108.0,5254.0
2022-02-10,328.93,569.4,1632.0,6984.5,22454.0,275.2,12302.0,226.7,36.42,498.5,3805.0,122.8,1128.8,5227.5
2022-02-11,318.1,547.4,1556.6,6707.5,21688.0,260.83,12284.5,221.46,34.775,478.7,3429.8,117.88,1130.0,4971.5
2022-02-14,321.85,556.0,1618.8,6796.0,22082.0,256.7,12799.0,228.02,34.9,482.1,3471.4,115.52,1175.0,4956.5
2022-02-15,333.6,565.95,1620.0,6979.0,22324.0,274.0,12590.5,233.04,36.09,498.5,3953.2,115.79,1163.2,5239.0
2022-02-16,336.5,571.55,1621.4,6970.0,22304.0,277.78,12910.5,235.7,35.695,503.9,4044.8,115.6,1205.7,5395.0
2022-02-17,323.51,549.5,1542.8,6733.0,21774.0,260.58,13340.5,227.52,35.0,491.0,3772.6,109.77,1239.2,5224.5
2022-02-18,309.48,519.5,1492.8,6456.5,21450.0,250.28,12894.0,226.9,33.835,472.4,3475.4,103.44,1226.0,5041.5
2022-02-21,257.3,438.7,1281.8,5810.0,19252.0,201.0,12320.0,200.98,28.7,396.0,3065.8,90.3,1109.4,4240.0
2022-02-22,283.51,431.3,1354.0,6020.0,21150.0,208.53,13014.0,220.04,29.85,441.6,3154.8,99.3,1195.0,4600.0
2022-02-23,,,,,,,,,,,,,,
2022-02-24,210.0,274.7,1001.4,4650.0,18200.0,132.18,9810.0,180.68,21.2,309.8,1990.0,77.01,906.3,3312.0
2022-02-25,228.0,307.95,1134.0,4915.0,19052.0,131.12,10633.0,177.5,22.42,353.0,1931.2,79.6,837.0,3202.0
2022-02-28,,,,,,,,,,,,,,
2022-03-02,,,,,,,,,,,,,,
2022-03-04,,,,,,,,,,,,,,
2022-03-09,,,,,,,,,,,,,,
2022-03-15,,,,,,,,,,,,,,
2022-03-24,258.51,360.2,1343.6,5525.0,20990.0,136.24,12300.0,183.0,23.8,424.0,,89.39,,3457.5
2022-03-25,227.0,365.1,1400.0,5206.0,21070.0,131.5,12200.0,173.0,23.3,427.0,,89.98,,3338.0
2022-03-28,218.6,357.95,1379.0,5118.0,20850.0,125.0,11985.0,163.5,22.2,399.8,,86.5,,3337.5
2022-03-29,208.0,370.0,1470.0,4922.0,20028.0,128.77,10982.5,158.02,21.4,391.0,2020.0,84.4,869.9,3405.5
2022-03-30,216.0,387.0,1444.0,5140.0,20462.0,134.6,12074.0,167.0,22.44,395.3,2154.0,87.9,908.0,3855.0
2022-03-31,242.48,437.5,1450.0,5680.0,20974.0,143.69,12727.0,171.9,24.7,411.8,2259.0,95.7,973.0,4155.0
2022-04-01,251.4,450.0,1390.0,5601.0,21500.0,154.5,12500.0,173.2,26.5,407.2,2325.0,94.02,969.5,4220.0
2022-04-04,252.9,443.9,1389.2,5557.0,21750.0,166.0,12950.5,171.9,28.0,407.0,2285.0,94.7,975.0,4273.5
2022-04-05,243.5,419.0,1298.0,5314.0,20986.0,154.1,13512.0,162.5,26.19,395.0,2158.4,92.76,955.1,4098.0
2022-04-06,239.7,405.0,1264.0,5266.0,21150.0,141.6,13450.0,160.5,26.1,393.0,2070.8,93.5,940.1,4120.0
2022-04-07,245.0,408.5,1263.0,5280.0,21050.0,147.5,13975.0,160.52,26.1,391.0,2130.0,92.8,904.6,4247.0
2022-04-08,241.07,403.05,1200.6,5226.5,21112.0,143.72,13636.0,161.14,25.76,386.0,2115.0,82.53,904.1,4335.0
2022-04-11,234.55,414.0,1141.6,5190.0,21006.0,138.69,14375.5,157.2,25.66,382.8,2097.0,79.55,925.0,4310.0
2022-04-12,236.3,412.1,1116.2,5145.0,20990.0,135.38,14392.5,155.44,25.56,383.6,2074.0,78.46,936.7,4297.5
2022-04-13,234.87,406.05,1101.4,5106.0,20794.0,135.5,14051.0,155.0,26.19,385.0,2088.0,79.95,918.7,4256.5
2022-04-14,222.11,391.0,1013.0,4879.5,20004.0,129.05,13365.0,150.2,24.825,367.0,1945.2,77.31,867.6,4017.0
2022-04-15,224.0,390.5,1056.0,4893.0,20240.0,130.88,13900.0,155.22,24.62,361.0,1979.6,78.99,854.8,4070.5
2022-04-18,216.99,384.85,1047.8,4549.0,19886.0,123.85,13700.0,148.0,23.91,352.9,1880.2,76.01,854.7,4000.0
2022-04-19,220.72,385.0,1011.0,4485.0,19676.0,120.3,13650.0,149.16,22.99,340.7,1857.6,76.71,840.0,4038.0
2022-04-20,218.92,391.0,1001.2,4310.0,20590.0,121.5,13848.0,156.5,23.2,355.0,1789.8,79.0,836.7,4300.0
2022-04-21,210.29,388.0,998.8,3974.0,20454.0,118.65,13642.0,155.0,23.0,350.0,1646.0,79.99,832.6,4197.5
2022-04-22,208.0,397.35,970.2,3828.0,19700.0,116.97,13400.0,155.86,22.69,359.7,1692.0,80.11,775.0,4170.0
2022-04-25,206.35,388.5,967.2,3931.0,19900.0,111.9,12789.0,152.78,21.89,355.0,1520.8,79.64,700.0,4299.5
2022-04-26,225.85,391.0,1049.0,4292.0,20994.0,122.36,13005.0,157.98,23.225,375.0,1600.8,82.28,698.0,4460.0
2022-04-27,237.15,397.95,1092.0,4550.0,21272.0,131.11,13130.0,158.16,23.785,373.3,1748.6,82.55,729.8,4720.0
2022-04-28,237.53,400.0,1065.0,4381.0,21000.0,123.85,13262.0,157.24,23.355,362.2,1721.0,79.18,707.0,4566.5
2022-04-29,240.4,409.0,1076.0,4699.5,21550.0,128.8,13630.0,158.6,23.69,386.2,1766.6,80.33,721.5,4592.5
2022-05-04,234.16,396.2,1007.0,4552.0,21352.0,123.2,13498.0,155.0,23.055,369.4,1699.0,77.3,700.0,4651.0
2022-05-05,238.6,397.0,1009.2,4675.0,21544.0,124.8,13615.0,157.94,23.3,370.3,1734.4,77.52,705.8,4741.0
2022-05-06,240.1,392.3,989.0,4635.5,21766.0,123.1,13485.0,162.0,23.92,381.9,1688.0,77.26,691.0,4750.0
2022-05-11,241.99,391.55,989.6,4600.0,21330.0,123.34,13100.0,159.38,23.56,378.2,1677.4,78.15,696.0,4805.0
2022-05-12,230.56,375.0,956.0,4362.5,21238.0,119.15,12757.0,156.0,22.55,364.1,1594.0,75.83,659.5,4720.0
2022-05-13,235.52,374.95,971.0,4380.0,21200.0,120.2,12270.0,155.1,22.13,362.0,1593.0,74.42,649.0,4637.0
2022-05-16,244.2,378.8,996.6,4523.5,21364.0,123.41,12335.0,160.0,22.5,373.7,1638.2,75.0,646.0,4790.5
2022-05-17,258.8,394.7,1009.0,4500.0,21348.0,127.75,12380.0,159.0,23.0,392.5,1701.0,75.0,646.9,4828.5
2022-05-18,264.84,404.0,1002.0,4483.5,21416.0,125.12,12351.0,160.3,23.4,407.2,1715.8,77.3,643.7,4890.0
2022-05-19,266.68,399.6,1010.8,4415.5,21300.0,125.6,12350.0,161.62,23.695,404.0,1705.0,77.28,627.0,4885.0
2022-05-20,263.0,384.25,990.8,4279.0,20700.0,122.2,12000.0,155.94,23.0,401.5,1646.0,74.0,604.0,4620.0
2022-05-23,263.0,367.05,962.8,4050.0,19800.0,119.46,11624.5,151.36,22.095,372.9,1592.8,70.6,569.2,4475.5
2022-05-24,265.8,359.2,943.0,3942.0,20010.0,123.6,11461.0,147.0,22.3,359.0,1590.0,69.2,546.8,4350.0
2022-05-25,271.4,378.0,942.0,4148.0,20080.0,124.15,11650.0,150.5,22.49,375.0,1608.0,70.34,550.0,4576.0
2022-05-26,295.89,391.7,977.4,4263.0,20198.0,123.0,11666.0,150.78,23.22,385.0,1670.0,71.83,567.0,4610.0
2022-05-27,294.5,401.5,960.2,4290.0,20162.0,121.22,11440.0,149.86,23.02,391.0,1644.0,73.87,567.2,4520.0
2022-05-30,300.8,385.1,944.6,4220.0,20132.0,120.67,11800.0,145.52,23.005,391.0,1597.6,73.5,548.9,4622.0
2022-05-31,293.75,377.0,910.0,4061.5,20190.0,118.3,11624.0,144.3,22.265,392.0,1567.8,73.8,564.1,4640.0
2022-06-01,297.69,375.95,902.0,4074.0,20416.0,121.97,11567.0,142.2,22.2,398.0,1586.0,74.82,569.7,4586.5
2022-06-02,296.0,368.75,862.4,4035.0,20154.0,119.0,11400.0,136.26,22.0,390.1,1592.0,72.96,558.6,4448.0
2022-06-03,297.0,365.45,817.0,3980.5,20314.0,119.21,11145.0,130.02,21.605,391.8,1497.0,70.12,505.0,4382.0
2022-06-06,296.5,368.8,791.6,3940.0,20294.0,118.78,11090.0,129.5,21.475,390.0,1399.8,71.22,478.3,4223.5
2022-06-07,297.99,366.55,814.6,3959.5,20200.0,118.32,10849.0,131.98,21.735,393.0,1438.0,71.05,475.9,4420.0
2022-06-08,308.0,372.85,812.2,3945.5,20134.0,119.9,10799.5,133.88,22.1,405.6,1456.2,68.09,481.1,4338.0
2022-06-09,306.5,373.25,815.8,3876.0,20310.0,118.2,10680.0,129.78,21.93,405.8,1401.4,66.06,465.0,4300.0
2022-06-10,309.2,369.5,798.0,3898.0,19490.0,118.07,10192.0,130.7,22.1,424.5,1400.8,68.02,455.1,4241.0
2022-06-14,317.69,371.6,799.4,3891.5,19102.0,118.98,10300.0,129.84,21.795,427.2,1386.0,66.8,454.8,4200.0
2022-06-15,316.2,375.65,847.0,4115.0,19040.0,121.14,10152.0,128.78,21.815,424.5,1390.0,66.7,464.8,4257.0
2022-06-16,316.99,383.0,887.2,4261.5,19370.0,123.73,10245.0,131.0,23.025,440.0,1456.2,68.0,474.8,4393.0
2022-06-17,315.5,384.45,875.8,4182.0,19194.0,123.88,10350.5,130.12,22.695,431.0,1465.0,67.9,475.3,4319.0
2022-06-20,311.98,389.8,978.0,4209.5,19180.0,131.29,10228.0,134.38,23.045,441.0,1560.8,69.78,479.4,4370.0
2022-06-21,301.58,381.3,998.0,4045.0,18820.0,129.1,9777.0,134.3,22.61,440.6,1533.8,68.8,472.9,4365.0
2022-06-22,295.8,377.6,1026.0,4139.0,18940.0,133.11,9609.5,134.86,22.51,444.6,1600.0,67.33,457.0,4458.0
2022-06-23,303.5,378.4,1010.0,4150.0,19100.0,136.85,9288.0,137.0,22.52,449.0,1662.0,68.83,461.1,4405.0
2022-06-24,296.0,377.0,1003.0,4100.0,18934.0,137.76,9431.5,135.9,22.495,448.5,1645.0,71.26,451.4,4359.0
2022-06-27,296.2,376.65,1008.0,4100.0,18586.0,141.15,9220.0,136.0,22.88,458.0,1779.0,74.72,432.0,4360.0
2022-06-28,297.2,381.85,1005.8,3989.5,18252.0,139.99,9101.0,134.0,26.85,447.2,1750.0,72.57,412.0,4327.0
2022-06-29,297.65,384.2,1019.0,4015.0,17652.0,132.8,9225.0,137.78,24.9,440.8,1712.0,70.81,410.0,4316.0
2022-06-30,207.0,362.25,1024.0,3905.0,17400.0,125.2,8850.0,133.4,24.03,429.5,1603.8,67.7,377.5,4238.0
2022-07-01,192.5,375.15,1060.2,3944.0,17100.0,129.91,8464.0,133.1,25.11,422.1,1596.0,66.24,372.1,4155.0
2022-07-04,186.25,371.6,1025.0,3949.5,17024.0,131.43,7997.5,135.5,25.485,433.0,1660.0,64.55,355.1,4198.0
2022-07-05,197.3,371.5,970.2,4015.0,16700.0,133.5,8100.0,136.5,26.97,426.0,1701.4,64.99,360.1,4314.0
2022-07-06,195.42,369.65,1009.6,3962.0,16452.0,134.0,8020.0,138.9,26.37,429.8,1655.0,64.96,354.4,4306.0
2022-07-07,197.92,364.95,998.0,3956.0,16550.0,133.09,8225.0,138.38,26.135,407.9,1711.0,65.35,364.0,4420.0
2022-07-08,198.0,351.2,993.0,3911.0,16720.0,133.3,8376.0,138.0,25.995,409.9,1704.0,66.84,363.4,4439.0
2022-07-11,188.9,343.8,968.6,3848.5,16270.0,126.8,8484.0,136.52,25.185,400.0,1678.0,65.11,362.2,4385.0
2022-07-12,191.4,333.5,942.0,3752.0,15922.0,129.0,8320.0,132.52,24.78,391.8,1660.6,65.18,341.4,4300.0
2022-07-13,186.0,321.0,916.2,3645.5,15200.0,126.0,8171.0,129.8,24.33,375.8,1600.0,63.7,317.1,4255.5
2022-07-14,184.55,315.45,926.6,3608.0,15302.0,125.9,8182.0,127.14,23.95,366.6,1613.6,63.08,310.0,4228.0
2022-07-15,187.61,330.5,953.0,3709.0,15600.0,128.9,8375.0,129.78,24.55,379.9,1638.6,63.76,310.5,4380.0
2022-07-18,186.7,326.0,946.6,3645.0,15282.0,128.11,8271.5,125.46,24.45,380.6,1696.0,62.53,309.1,4382.0
