TRADEDATE,GAZP,SBER,SBERP,LKOH,GMKN,YNDX,NVTK,TATN,TATNP,ROSN,SNGS,SNGSP,MGNT,FIVE,MTSS,POLY,ALRS,CHMF,PLZL,IRAO,NLMK,VTBR,MOEX,PHOR,TRNFP,MAGN,RTKM,RUAL,AFLT,PIKK,HYDR,FEES,AFKS,LSRG,CBOM,UPRO,DSKY,LNTA,SFIN,RNFT,MVID
2019-07-03,251.6,241.51,208.0,5345.5,14432.0,2505.4,1299.2,780.0,664.5,420.0,26.8,43.445,3785.0,2258.0,282.95,812.6,84.32,1078.4,6029.0,4.77,157.68,0.040585,92.7,2481.0,166850.0,45.06,79.19,26.02,104.6,371.8,0.611,0.2084,10.901,790.4,5.99,2.67,85.9,204.3,500.0,585.4,428.4
2019-07-04,255.35,242.82,208.82,5464.5,14280.0,2494.8,1310.0,760.5,656.1,422.55,26.85,43.56,3833.0,2230.5,282.85,814.7,87.0,1065.0,6108.5,4.758,157.3,0.041395,94.3,2485.0,168650.0,44.075,79.15,26.495,110.6,371.6,0.62,0.20492,11.52,784.8,5.955,2.675,86.72,205.3,494.2,590.2,428.7
2019-07-05,250.89,242.83,208.0,5460.0,14450.0,2481.4,1308.4,762.7,651.4,418.65,26.8,43.43,3832.5,2254.0,284.95,819.4,86.9,1051.8,6200.0,4.663,156.82,0.041355,95.3,2482.0,169600.0,44.625,79.37,27.025,110.0,378.0,0.6215,0.2047,11.4,785.0,5.986,2.67,86.72,206.6,497.0,589.0,429.0
2019-07-08,248.51,243.3,208.3,5357.5,14366.0,2465.0,1309.2,760.9,646.9,419.25,26.92,43.495,3935.0,2220.0,268.6,827.0,87.1,1066.0,6225.0,4.572,158.52,0.04255,96.42,2501.0,171500.0,44.76,79.7,27.24,108.5,374.3,0.5917,0.204,11.621,790.0,5.968,2.68,87.02,210.6,503.0,580.6,430.9
2019-07-09,250.17,242.74,208.23,5374.0,14292.0,2478.0,1322.0,753.6,635.0,420.95,27.2,43.48,3930.0,2179.5,270.95,799.7,86.0,1071.4,6209.0,4.5705,157.6,0.04313,95.32,2436.0,172300.0,44.5,79.4,27.0,106.94,375.8,0.5846,0.20222,11.59,746.4,5.965,2.65,86.8,213.3,497.8,587.0,429.5
2019-07-10,250.21,243.76,209.4,5365.0,14270.0,2500.2,1320.0,748.0,630.5,423.25,27.145,43.1,3911.0,2215.5,269.0,769.6,84.63,1079.4,6293.0,4.652,155.64,0.04393,95.0,2403.0,168350.0,44.67,79.5,27.295,108.62,375.4,0.582,0.20314,11.9,759.2,5.96,2.65,87.86,213.0,495.0,583.6,432.4
2019-07-11,247.2,241.3,207.54,5270.0,14146.0,2495.0,1317.0,741.3,623.8,418.4,26.705,41.81,3860.0,2171.0,266.9,768.9,82.52,1054.2,6225.0,4.5835,152.5,0.044,94.9,2360.0,166850.0,44.63,79.99,26.975,107.82,376.9,0.5665,0.197,11.9,755.0,5.942,2.629,87.54,213.0,495.2,583.4,430.4
2019-07-12,245.5,237.02,205.65,5263.0,14194.0,2573.0,1288.8,726.9,619.3,419.25,26.79,42.56,3863.5,2197.0,268.55,768.0,79.5,1044.4,6316.0,4.5495,151.92,0.044,93.97,2388.0,166200.0,44.42,79.76,26.84,109.08,375.6,0.585,0.20224,11.83,750.4,5.945,2.625,87.8,215.2,498.0,582.8,429.8
2019-07-15,240.3,235.27,205.01,5178.5,14266.0,2546.4,1274.2,717.5,611.1,418.4,26.57,42.04,3878.5,2210.0,268.3,773.0,80.12,1043.6,6300.0,4.641,154.1,0.04399,95.18,2407.0,168950.0,44.17,80.72,26.72,108.5,379.0,0.5896,0.1805,11.901,753.8,5.952,2.632,87.9,214.7,496.8,600.0,431.6
2019-07-16,238.01,234.75,204.09,5190.5,14440.0,2542.6,1280.0,730.0,625.8,420.4,26.83,41.95,3867.0,2249.0,266.8,775.7,79.96,1049.4,6371.5,4.545,156.0,0.04301,93.45,2396.0,167500.0,43.775,80.19,26.815,107.7,380.9,0.5779,0.176,11.571,753.2,5.95,2.6,88.96,213.9,496.0,595.4,431.3
2019-07-17,220.19,234.63,204.24,5206.0,14480.0,2509.2,1309.8,741.0,627.0,421.1,26.405,34.545,3869.5,2192.0,264.1,777.0,79.6,1054.6,6385.0,4.551,156.38,0.042445,92.73,2360.0,165200.0,44.11,80.85,26.775,108.2,383.9,0.5756,0.17956,11.624,751.2,5.947,2.58,89.32,215.3,499.4,596.0,427.2
2019-07-18,218.3,234.78,204.05,5166.0,14770.0,2489.8,1290.4,738.0,625.9,417.0,26.265,33.575,3845.5,2188.0,261.8,779.1,79.46,1063.8,6413.0,4.566,155.96,0.04218,92.99,2358.0,160000.0,44.055,82.75,27.02,107.54,383.7,0.5748,0.17984,11.66,761.0,5.95,2.57,90.74,217.4,485.0,593.0,430.0
2019-07-19,216.0,232.85,203.9,5200.5,14902.0,2518.0,1292.2,744.0,636.0,420.45,26.385,32.5,3820.0,2180.0,262.4,785.1,78.7,1043.4,6472.0,4.538,155.54,0.0424,93.06,2364.0,159200.0,44.485,84.11,27.915,108.02,379.6,0.5652,0.17918,11.82,769.0,5.95,2.575,90.8,217.4,483.0,583.0,428.8
2019-07-22,217.12,230.35,202.7,5165.5,14652.0,2486.0,1297.0,733.6,633.6,420.45,25.995,31.2,3751.0,2101.0,262.7,790.0,78.13,1056.0,6476.0,4.465,155.7,0.043405,92.22,2374.0,158000.0,44.76,82.25,28.0,108.2,379.3,0.5529,0.18142,11.73,765.6,5.961,2.521,90.52,216.0,482.8,589.6,429.4
2019-07-23,217.39,232.48,202.56,5202.5,14668.0,2482.8,1297.2,747.9,639.1,428.0,26.63,31.28,3807.0,2136.5,265.45,783.0,79.25,1051.0,6400.0,4.554,156.14,0.04323,91.51,2387.0,159500.0,44.58,83.32,27.84,108.1,382.2,0.5575,0.1797,11.716,767.0,5.96,2.561,90.5,218.0,480.0,591.2,428.3
2019-07-24,212.0,230.65,200.96,5134.5,14648.0,2507.0,1307.0,741.3,642.9,427.6,26.63,31.12,3800.0,2129.5,265.5,794.0,80.76,1033.8,6416.0,4.58,154.48,0.04295,90.0,2383.0,159000.0,44.145,82.65,28.425,106.78,383.2,0.57,0.17878,11.699,763.0,5.965,2.561,89.8,216.0,480.4,587.2,430.8
2019-07-25,219.0,232.9,203.46,5096.5,14590.0,2461.6,1322.4,740.5,644.0,428.95,26.6,31.22,3793.5,2140.0,265.1,803.0,81.3,1038.8,6490.0,4.6205,154.18,0.04315,92.0,2380.0,159500.0,44.0,83.1,29.0,107.5,387.0,0.5807,0.1825,11.695,760.2,5.97,2.66,89.48,213.8,482.8,597.0,422.8
2019-07-26,234.23,230.55,202.29,5075.0,14392.0,2520.0,1336.8,734.6,649.9,423.5,26.105,30.79,3780.0,2118.5,266.0,787.0,81.89,1026.8,6412.5,4.5055,151.8,0.0427,91.14,2367.0,156700.0,43.51,81.91,29.1,107.58,387.2,0.5696,0.18332,11.714,752.0,5.965,2.655,89.5,213.3,479.8,599.0,419.9
2019-07-29,236.73,232.8,203.9,5094.5,14416.0,2441.0,1339.4,738.1,675.0,421.9,26.725,31.795,3784.5,2101.5,264.8,779.6,82.0,1029.0,6467.5,4.5435,151.48,0.04281,91.95,2366.0,157400.0,43.35,83.4,29.37,107.3,396.7,0.5695,0.18562,11.887,750.2,5.966,2.675,89.7,211.1,478.2,600.0,425.3
2019-07-30,237.1,236.0,204.8,5105.0,14510.0,2480.4,1325.0,737.5,663.0,420.45,26.91,31.3,3782.5,2110.5,267.2,779.2,81.62,1024.0,6500.0,4.5445,150.48,0.0428,93.31,2376.0,158000.0,43.125,82.89,29.4,106.72,396.2,0.5702,0.18076,11.875,763.0,5.96,2.677,88.56,212.0,479.8,598.8,422.2
2019-07-31,236.9,233.49,202.9,5226.5,14646.0,2490.0,1319.6,743.2,674.1,421.95,27.06,31.14,3785.0,2100.5,265.0,770.3,81.5,1028.8,6460.0,4.4715,150.9,0.0425,93.16,2377.0,157700.0,42.88,82.46,28.935,106.94,395.0,0.5656,0.184,12.088,778.8,5.962,2.66,89.68,212.6,476.0,598.6,429.0
2019-08-01,234.28,229.5,199.7,5220.5,14448.0,2550.6,1328.0,755.0,665.0,419.4,27.08,31.68,3759.0,2165.5,263.85,764.2,80.53,1019.0,6431.0,4.5,149.82,0.042535,92.49,2385.0,155750.0,42.3,82.85,29.12,107.7,393.6,0.5618,0.18234,12.129,775.0,5.966,2.691,90.0,212.9,480.4,602.0,424.0
2019-08-02,227.91,220.81,194.56,5130.0,14320.0,2470.0,1294.0,732.2,672.8,411.75,26.81,32.0,3690.0,2136.0,261.75,782.4,79.0,1000.4,6510.0,4.3365,147.22,0.042015,92.4,2406.0,156200.0,40.34,82.3,28.95,106.62,393.9,0.5619,0.18018,11.78,764.4,5.951,2.689,88.84,215.6,480.2,601.4,424.5
2019-08-05,223.61,222.24,194.2,5139.0,14192.0,2369.6,1288.2,716.4,661.3,406.3,26.335,31.395,3581.0,2058.0,257.8,785.3,77.75,992.0,6844.5,4.17,145.54,0.041545,93.5,2395.0,155000.0,40.055,81.91,28.27,103.5,404.0,0.5572,0.1771,11.746,747.4,5.943,2.68,89.02,213.3,482.8,598.2,424.4
2019-08-06,226.76,226.01,197.23,5234.5,14482.0,2413.0,1303.2,740.0,663.7,412.0,26.0,31.74,3594.0,2072.0,260.0,805.3,77.51,989.0,6791.5,4.191,144.8,0.0416,94.9,2434.0,156950.0,40.445,82.4,28.515,104.7,397.2,0.552,0.18006,11.8,747.0,5.96,2.67,89.26,213.6,485.2,597.8,425.6
2019-08-07,227.67,222.25,195.2,5210.0,14700.0,2428.8,1304.8,727.8,660.0,406.55,26.07,31.75,3532.5,2042.0,259.35,832.8,77.17,987.2,6944.0,4.152,144.88,0.04085,95.4,2438.0,155700.0,39.8,82.06,28.615,105.28,388.4,0.5497,0.1813,11.87,752.0,5.95,2.673,89.74,214.8,482.8,597.4,446.5
2019-08-08,231.21,223.93,196.9,5268.0,15084.0,2413.2,1318.0,738.7,661.0,406.6,26.1,31.71,3582.5,2044.0,260.0,829.2,75.5,989.2,6897.5,4.2415,144.58,0.041,95.5,2484.0,154700.0,40.205,81.84,29.05,108.88,384.2,0.552,0.1806,11.934,763.2,5.964,2.66,89.78,215.2,484.2,595.4,423.3
2019-08-09,229.96,220.67,194.83,5287.0,14800.0,2405.0,1288.6,737.3,658.0,404.6,26.245,31.78,3545.0,2056.5,258.75,835.4,75.0,970.6,7010.0,4.217,142.46,0.0406,94.9,2510.0,154950.0,40.33,81.57,27.3,108.8,381.8,0.55,0.17816,11.805,750.2,5.96,2.671,90.24,214.7,475.0,596.0,428.9
2019-08-12,230.24,222.3,195.33,5320.0,15024.0,2410.0,1273.0,738.6,652.0,402.4,26.645,31.97,3559.0,2090.0,259.3,853.1,75.11,969.6,7090.0,4.2575,143.5,0.0406,94.8,2500.0,157500.0,40.09,81.59,26.9,110.5,382.1,0.5485,0.17596,11.804,742.4,5.968,2.643,89.76,215.6,488.6,594.2,425.6
2019-08-13,229.87,223.18,195.2,5276.0,14858.0,2428.0,1278.4,729.0,649.0,405.3,26.595,31.9,3585.5,2095.5,258.25,832.0,72.73,954.0,7024.0,4.26,141.8,0.04022,94.8,2482.0,155650.0,39.0,81.57,26.61,110.36,378.1,0.5448,0.17648,11.514,736.2,5.96,2.648,89.08,217.5,470.6,591.2,423.6
2019-08-14,227.1,217.11,191.26,5106.5,14804.0,2374.0,1255.8,709.4,642.3,400.15,26.1,31.735,3605.0,2073.0,257.5,850.0,70.7,947.4,7194.0,4.15,141.38,0.03901,94.0,2506.0,152100.0,39.485,81.32,25.745,110.86,379.2,0.54,0.17414,11.0,713.8,5.954,2.65,88.7,218.0,470.0,597.0,426.5
2019-08-15,227.15,214.59,188.71,5023.5,14924.0,2365.4,1237.8,702.5,632.0,404.25,25.8,32.345,3586.0,2126.0,256.5,864.0,71.15,943.0,7254.0,4.156,139.34,0.03863,93.16,2514.0,152100.0,38.22,81.79,25.39,112.3,377.7,0.5445,0.17044,10.802,715.0,5.947,2.649,87.0,218.2,466.2,592.4,424.5
2019-08-16,224.71,215.05,188.0,5000.0,14652.0,2394.0,1250.0,705.0,615.0,404.75,25.8,31.89,3601.0,2118.5,254.0,864.0,71.65,928.4,7130.0,4.116,138.3,0.0381,91.83,2521.0,150950.0,38.375,82.0,25.41,110.4,376.1,0.5445,0.1692,10.5,715.0,5.942,2.654,87.4,219.1,456.0,593.2,431.7
2019-08-19,226.8,217.4,190.29,5240.0,14758.0,2424.0,1248.0,712.8,622.9,404.0,25.875,32.0,3633.0,2125.0,256.05,872.0,71.75,946.0,7200.0,4.131,139.9,0.038365,92.6,2515.0,149150.0,38.31,81.53,25.71,109.4,382.4,0.5385,0.1674,10.8,712.2,5.941,2.64,87.14,220.7,470.0,593.0,431.6
2019-08-20,231.54,216.0,189.66,5326.5,15150.0,2438.4,1275.6,721.1,625.9,407.9,26.055,31.9,3584.0,2146.5,255.25,889.7,70.55,957.4,7314.0,4.09,140.0,0.03932,91.5,2485.0,149050.0,38.12,81.99,26.125,109.24,381.4,0.541,0.1713,10.867,706.0,5.885,2.638,87.4,219.9,472.8,592.4,449.9
2019-08-21,231.22,218.62,190.5,5278.0,15120.0,2421.2,1276.2,718.6,625.0,410.4,25.845,31.465,3571.0,2218.0,256.25,880.1,71.11,954.2,7244.0,4.095,141.24,0.03933,91.9,2440.0,149000.0,38.435,81.19,26.52,111.3,384.6,0.5469,0.17262,11.165,717.2,5.899,2.659,87.88,218.1,470.0,591.8,446.9
2019-08-22,232.06,219.5,192.57,5275.0,15460.0,2399.0,1280.8,717.6,625.9,406.0,25.55,31.46,3535.0,2194.5,256.85,886.0,71.1,944.0,7236.0,4.0615,140.76,0.03857,92.65,2427.0,146000.0,38.77,81.0,26.295,110.0,382.7,0.546,0.171,11.4,718.0,5.863,2.677,89.3,222.0,460.8,593.0,450.2
2019-08-23,229.35,219.5,191.1,5183.5,15382.0,2391.0,1272.6,718.1,630.0,405.6,25.625,31.3,3520.5,2153.0,256.35,895.0,71.4,946.0,7280.0,4.0795,142.4,0.038105,93.5,2425.0,146000.0,38.9,81.0,26.415,108.56,384.3,0.5391,0.1694,11.186,710.4,5.855,2.67,88.7,222.0,480.0,591.6,444.7
2019-08-26,228.9,218.5,191.14,5115.0,15340.0,2394.4,1284.0,716.9,629.6,405.7,25.515,31.27,3529.5,2160.0,262.0,915.0,71.1,947.0,7485.0,4.05,142.14,0.03806,93.3,2480.0,150300.0,38.95,81.0,26.07,109.38,381.7,0.539,0.1701,11.29,714.4,5.863,2.689,89.5,217.5,481.2,594.0,447.2
2019-08-27,227.0,217.89,191.0,5086.5,15386.0,2429.8,1258.8,720.0,629.0,406.5,26.095,31.77,3525.5,2148.5,261.05,969.6,71.81,953.0,7574.0,4.1915,143.26,0.03838,94.33,2462.0,151000.0,39.675,81.24,26.04,109.02,380.0,0.5347,0.16998,11.448,718.4,5.87,2.663,89.76,218.0,505.2,590.2,434.2
2019-08-28,228.48,218.3,192.46,5195.0,15430.0,2434.0,1275.0,717.9,630.0,404.8,26.275,31.93,3543.5,2158.0,265.3,970.0,73.02,958.8,7510.0,4.253,143.56,0.03847,95.27,2475.0,152100.0,40.3,80.99,26.1,109.4,384.4,0.5391,0.171,11.43,731.2,5.886,2.671,90.02,219.6,486.0,590.4,440.3
2019-08-29,233.2,221.5,193.6,5356.0,15558.0,2441.0,1282.4,723.6,630.5,406.25,26.54,32.135,3580.0,2232.0,264.6,961.9,73.1,979.0,7524.0,4.38,146.3,0.03858,95.8,2512.0,151200.0,40.735,81.0,26.15,109.0,385.4,0.5376,0.1727,11.579,755.0,5.93,2.73,90.7,220.0,488.2,592.4,444.0
2019-08-30,232.15,224.2,194.89,5379.5,16088.0,2462.8,1288.0,743.1,635.0,406.95,27.45,32.245,3690.0,2298.5,266.35,964.7,74.26,1002.8,7665.0,4.29,148.84,0.03868,94.62,2548.0,150400.0,41.84,81.01,26.75,109.74,387.3,0.5488,0.1775,11.63,763.4,5.958,2.72,90.2,219.0,489.4,573.6,463.5
2019-09-02,233.67,226.68,197.53,5475.0,16500.0,2469.8,1306.0,747.7,641.3,412.0,30.825,33.8,3656.0,2302.5,266.7,949.0,74.35,1003.0,7600.0,4.2955,147.7,0.039405,94.64,2556.0,151500.0,41.19,80.8,27.315,107.84,387.9,0.5537,0.17836,11.554,753.4,5.977,2.72,90.5,221.4,506.0,578.2,457.5
2019-09-03,231.02,224.0,196.49,5419.0,16340.0,2487.0,1320.0,746.0,641.2,410.4,35.5,38.055,3624.0,2267.0,266.2,971.6,75.02,990.6,7618.5,4.22,144.0,0.0392,95.22,2539.0,154900.0,40.8,80.7,26.985,106.52,385.1,0.5525,0.18078,11.629,739.4,5.947,2.728,89.6,224.0,490.0,575.4,448.9
2019-09-04,233.71,227.1,198.0,5450.0,16500.0,2487.0,1318.8,740.0,650.5,414.65,35.395,38.06,3608.0,2242.0,273.4,971.6,74.6,986.6,7573.5,4.216,144.0,0.04291,95.53,2537.0,155600.0,41.07,80.6,27.41,106.22,385.7,0.5523,0.18528,11.842,759.0,5.959,2.71,90.4,224.4,499.4,586.0,455.0
2019-09-05,236.18,230.79,200.5,5524.5,16390.0,2509.2,1321.0,743.7,658.6,418.3,33.65,36.14,3599.5,2300.0,275.1,948.9,75.98,1001.6,7400.0,4.3795,145.44,0.042005,95.3,2521.0,155050.0,41.48,80.3,27.455,105.86,384.8,0.5512,0.18588,12.27,755.4,5.966,2.729,90.48,224.1,492.6,586.8,455.0
2019-09-06,234.49,229.02,201.0,5526.5,16198.0,2503.6,1312.0,753.0,670.0,422.9,33.45,35.475,3574.5,2287.0,272.3,939.0,75.4,992.8,7470.0,4.378,146.66,0.04195,95.54,2535.0,154500.0,41.42,80.44,27.34,104.48,386.0,0.5455,0.18384,12.416,753.0,5.945,2.734,90.5,222.0,500.0,586.6,449.6
2019-09-09,234.85,229.0,199.89,5500.0,15940.0,2466.0,1292.0,752.8,671.5,423.9,33.06,34.57,3550.0,2304.0,272.55,926.7,75.3,998.2,7383.0,4.3105,149.0,0.0415,95.65,2540.0,155750.0,41.08,80.3,27.395,106.38,387.0,0.5457,0.1838,12.247,746.8,5.943,2.728,90.34,222.0,500.0,582.6,446.9
2019-09-10,233.0,233.3,203.55,5476.0,15944.0,2450.2,1279.0,746.7,671.3,418.0,33.59,35.25,3575.0,2319.5,269.0,922.0,75.2,1005.0,7301.0,4.3485,148.98,0.04265,95.18,2562.0,156150.0,41.45,79.36,27.41,105.7,388.1,0.5477,0.18192,12.314,745.2,5.94,2.742,90.4,222.7,500.4,585.2,453.7
2019-09-11,235.07,234.72,206.8,5540.0,16004.0,2466.2,1303.6,749.0,672.2,416.1,36.0,36.4,3585.0,2390.0,270.4,937.0,75.2,1022.0,7440.0,4.401,149.96,0.0427,96.79,2591.0,155800.0,41.9,78.51,28.0,106.5,388.3,0.5424,0.183,12.456,753.8,5.949,2.72,90.1,222.5,499.6,585.0,453.9
2019-09-12,232.88,234.57,206.2,5429.5,15950.0,2457.0,1274.0,738.6,669.5,412.05,36.395,37.14,3625.0,2369.0,267.4,940.1,76.22,1018.6,7500.0,4.6,147.76,0.042875,96.0,2570.0,154550.0,41.47,78.0,27.865,106.36,389.2,0.5375,0.1848,12.35,751.0,5.93,2.675,90.48,220.3,500.6,581.8,447.3
2019-09-13,232.5,233.0,205.61,5377.5,15650.0,2453.0,1269.0,733.3,661.2,410.05,37.38,37.3,3620.0,2340.0,267.95,916.0,76.2,1014.0,7457.5,4.93,148.46,0.0425,96.8,2551.0,153950.0,41.315,79.8,27.9,106.46,390.9,0.5406,0.19314,12.508,754.0,5.91,2.71,90.88,220.3,500.0,583.4,450.0
2019-09-16,234.88,235.32,207.1,5559.0,15846.0,2447.6,1317.0,759.9,679.9,429.7,37.7,37.88,3633.0,2334.5,269.3,908.0,77.8,1000.0,7636.0,4.908,148.9,0.04267,97.35,2590.0,154000.0,41.56,79.7,28.09,102.06,391.2,0.5396,0.1917,12.448,749.4,5.919,2.671,90.2,218.4,495.4,582.8,446.2
2019-09-17,233.58,235.89,206.6,5472.5,15830.0,2438.4,1326.0,756.1,672.4,428.1,36.455,38.23,3650.0,2308.0,269.85,918.5,77.05,998.8,7734.0,4.7,149.18,0.04234,96.65,2596.0,153300.0,41.35,79.3,27.71,102.6,392.1,0.5441,0.18694,12.859,752.0,5.917,2.681,90.26,221.5,500.6,585.0,439.1
2019-09-18,233.46,235.3,206.81,5467.0,16100.0,2432.0,1325.6,753.0,676.6,426.0,35.505,38.0,3671.5,2275.0,271.0,925.0,77.7,986.8,7784.5,4.7555,146.96,0.042555,95.96,2573.0,152900.0,41.14,78.5,28.9,102.5,390.4,0.55,0.187,12.911,753.2,5.921,2.689,90.28,219.7,500.4,582.2,439.5
2019-09-19,230.52,234.98,207.05,5391.0,15954.0,2407.4,1314.2,741.9,680.0,427.0,35.7,37.715,3620.0,2262.0,270.3,911.5,75.9,967.0,7731.0,4.742,144.68,0.042455,96.24,2556.0,152000.0,41.385,78.6,28.195,101.9,390.0,0.546,0.186,12.5,761.8,5.905,2.665,90.0,216.0,494.2,571.6,415.0
2019-09-20,230.41,232.0,206.42,5489.0,16128.0,2350.2,1337.4,748.7,668.5,428.3,35.495,37.845,3630.0,2218.0,273.05,919.6,74.28,965.0,7770.0,4.6735,144.7,0.0424,95.58,2560.0,151350.0,40.56,79.18,28.525,102.64,402.0,0.5385,0.185,12.606,745.4,5.951,2.616,90.2,218.0,479.4,585.0,434.0
2019-09-23,230.36,229.7,203.44,5420.0,16308.0,2342.2,1357.6,743.4,677.1,428.75,35.6,37.815,3630.0,2200.5,269.5,919.4,73.4,954.6,7640.0,4.58,142.4,0.04207,96.12,2522.0,151700.0,40.4,79.31,28.61,102.36,390.9,0.5385,0.1851,12.682,739.4,5.901,2.647,90.3,218.2,480.0,576.2,426.2
2019-09-24,227.7,227.5,202.43,5337.5,16096.0,2301.4,1335.0,734.3,675.6,425.5,34.95,37.17,3562.0,2220.5,266.15,927.9,72.36,942.2,7720.5,4.504,142.68,0.042075,95.15,2460.0,151400.0,39.745,78.3,28.5,101.7,387.9,0.533,0.18018,12.824,733.6,5.89,2.61,89.72,217.4,480.8,568.8,425.3
2019-09-25,228.43,228.09,203.0,5343.5,16272.0,2322.4,1350.0,740.0,667.0,424.5,34.545,36.96,3539.5,2206.0,264.7,932.0,72.97,945.0,7778.5,4.476,141.08,0.0423,94.99,2451.0,151400.0,39.33,78.81,28.6,102.0,387.0,0.5258,0.18118,12.88,727.6,5.776,2.622,89.94,218.0,470.0,574.2,423.0
2019-09-26,231.97,229.09,202.9,5387.5,16388.0,2319.6,1367.0,704.9,631.9,422.55,34.715,37.02,3587.0,2263.5,266.0,938.0,73.27,950.8,7775.0,4.5495,141.68,0.04292,94.94,2458.0,151200.0,39.51,78.98,28.59,102.98,397.0,0.5282,0.18166,12.856,730.6,5.783,2.628,90.02,218.5,470.0,577.8,427.5
2019-09-27,229.01,228.05,201.25,5405.0,16468.0,2315.8,1339.6,697.5,638.8,422.5,34.835,36.71,3559.5,2226.5,266.7,910.3,72.89,944.4,7561.5,4.5375,141.98,0.042695,94.85,2466.0,150050.0,39.2,78.2,28.7,103.4,399.8,0.5251,0.18262,12.905,731.0,5.776,2.646,89.68,218.1,466.0,581.6,424.9
2019-09-30,225.9,227.71,201.0,5387.5,16686.0,2263.4,1312.4,687.4,626.7,419.3,35.4,37.46,3558.0,2279.0,265.0,912.7,74.5,933.2,7545.0,4.4895,142.22,0.042595,94.74,2486.0,149800.0,39.155,78.5,28.8,103.18,400.5,0.5217,0.18576,12.68,722.0,5.778,2.652,88.92,217.4,460.0,577.0,422.0
2019-10-01,226.49,226.49,201.44,5530.0,16720.0,2287.0,1319.0,694.9,622.4,420.65,35.995,37.35,3540.5,2318.0,264.45,910.0,74.35,923.8,7549.0,4.3695,140.6,0.0423,95.03,2483.0,149850.0,38.7,78.54,28.56,103.5,395.7,0.517,0.18276,12.65,720.2,5.777,2.684,89.38,217.6,459.4,577.6,413.9
2019-10-02,223.6,223.5,197.62,5410.0,16670.0,2250.0,1294.0,688.8,615.0,417.55,35.05,36.75,3504.0,2261.5,262.35,910.9,75.08,901.6,7452.0,4.2395,136.5,0.04131,91.55,2493.0,150250.0,37.705,78.6,28.12,102.6,388.1,0.5095,0.17964,12.292,716.2,5.761,2.644,89.64,216.9,454.2,579.6,407.0
2019-10-03,223.1,224.08,199.26,5362.5,16602.0,2265.0,1290.0,676.3,612.1,413.1,35.585,36.695,3427.0,2155.0,262.65,904.9,75.34,882.2,7477.5,4.3,134.0,0.0409,91.69,2495.0,149850.0,36.8,79.09,28.0,100.34,388.2,0.5054,0.1823,12.25,714.0,5.752,2.667,89.6,216.4,452.0,578.2,392.6
2019-10-04,221.66,222.76,198.31,5335.0,15894.0,2274.4,1291.6,681.5,618.0,415.0,35.225,36.57,3379.5,2158.0,263.4,904.2,74.1,876.8,7525.0,4.356,131.88,0.04075,91.44,2481.0,150750.0,37.0,78.76,27.6,99.3,399.5,0.5029,0.18066,12.21,706.8,5.741,2.696,89.6,214.8,452.0,577.4,391.8
2019-10-07,226.36,227.55,200.35,5367.0,16048.0,2284.2,1306.8,691.5,637.5,418.5,36.0,36.81,3355.0,2092.0,265.7,912.5,72.25,880.0,7515.0,4.361,131.42,0.041465,91.01,2500.0,153850.0,37.0,78.62,27.455,99.26,385.9,0.5018,0.18112,12.338,712.0,5.754,2.66,89.66,216.1,469.0,577.6,389.9
2019-10-08,223.2,226.03,198.79,5320.0,16030.0,2295.2,1314.0,688.5,630.0,419.5,36.09,37.075,3292.5,2106.5,260.9,938.4,71.8,878.8,7680.0,4.307,131.58,0.040655,90.0,2525.0,153700.0,37.025,78.7,27.0,99.5,395.0,0.5049,0.18154,12.41,709.0,5.756,2.686,90.26,216.0,458.0,575.4,386.2
2019-10-09,223.18,227.7,200.46,5304.0,16104.0,2312.0,1299.2,690.5,635.8,421.15,36.435,37.4,3321.5,2095.0,268.65,929.0,72.57,873.0,7575.5,4.357,128.0,0.0408,90.1,2520.0,153450.0,36.53,79.58,27.16,100.02,385.0,0.505,0.1801,12.658,712.6,5.763,2.674,90.16,215.0,458.6,577.6,392.0
2019-10-10,224.5,228.5,201.22,5318.5,16140.0,2327.0,1324.0,698.4,634.0,409.0,36.54,37.74,3277.0,2068.0,272.75,919.1,73.2,894.0,7530.5,4.4285,130.94,0.04135,90.0,2527.0,153200.0,37.29,78.94,27.69,101.26,342.0,0.5042,0.18004,12.634,713.4,5.773,2.665,90.08,216.5,469.6,581.0,393.9
2019-10-11,227.37,230.31,202.75,5425.0,16078.0,1898.0,1334.2,709.7,632.0,411.65,36.725,37.875,3211.5,2007.0,268.0,925.8,70.6,893.4,7260.0,4.3965,130.04,0.041925,90.25,2504.0,153350.0,37.61,79.12,27.41,100.18,338.5,0.504,0.18052,12.479,714.6,5.758,2.65,89.8,214.4,460.0,575.4,395.7
2019-10-14,226.0,228.4,201.5,5450.0,15940.0,1975.6,1325.4,700.0,629.1,413.4,36.25,37.46,3136.5,1999.0,265.5,935.0,68.88,881.0,7159.0,4.3105,129.06,0.04175,89.69,2487.0,152900.0,36.62,79.0,27.475,102.8,337.0,0.4962,0.18038,12.562,712.0,5.745,2.66,90.52,214.0,457.4,570.6,395.8
2019-10-15,226.0,229.4,201.7,5601.5,16022.0,1986.6,1337.0,700.8,629.2,411.65,35.96,37.72,3215.0,2040.0,267.5,937.0,69.9,871.4,7111.0,4.35,125.52,0.0417,91.5,2494.0,152950.0,36.195,79.0,27.15,103.2,336.0,0.5016,0.1813,12.825,712.4,5.764,2.67,91.22,215.1,467.2,568.6,403.7
